ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_3459,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,NA
ASV_3460,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA
ASV_3461,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_3462,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Paraconexibacter,NA
ASV_3463,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,sediminicola
ASV_3464,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,petrolearium
ASV_3465,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV_3466,Bacteria,Chloroflexota,Ktedonobacteria,C0119,NA,NA,NA
ASV_3467,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA
ASV_3468,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,tsuruhatensis
ASV_3469,Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Gottschalkiaceae,Gottschalkia,NA
ASV_3470,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,NA,NA
ASV_3471,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV_3472,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,NA
ASV_3473,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,NA
ASV_3474,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus,fascians
ASV_3475,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Scytonema UTEX 2349,NA
ASV_3476,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,A21b,NA,NA
ASV_3477,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,NA
ASV_3478,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,sp.
ASV_3479,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,NA
ASV_3480,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,NA
ASV_3481,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3482,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Luteimonas,NA
ASV_3483,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,gelidum
ASV_3484,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Arenimonas,NA
ASV_3485,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV_3486,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
ASV_3487,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV_3488,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,acnes
ASV_3489,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,NA
ASV_3490,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA
ASV_3491,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Rubellimicrobium,NA
ASV_3492,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tautonia,NA
ASV_3493,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,agilis
ASV_3494,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,NA
ASV_3495,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA
ASV_3496,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,NA,NA
ASV_3497,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nostoc PCC-73102,commune
ASV_3498,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylobacterium,komagatae
ASV_3499,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Halalkalibacter,oceani
ASV_3500,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Pseudoxanthomonas,sacheonensis
ASV_3501,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_3502,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV_3503,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
ASV_3504,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
ASV_3505,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Sporosarcina,NA
ASV_3506,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
ASV_3507,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,NA
ASV_3508,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,NA
ASV_3509,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,NA
ASV_3510,Bacteria,Bacillota,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,sibiricum
ASV_3511,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,NA
ASV_3512,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
ASV_3513,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,Caldilinea,sp.
ASV_3514,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV_3515,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
ASV_3516,Bacteria,Actinomycetota,Actinobacteria,Euzebyales,Euzebyaceae,NA,NA
ASV_3517,Bacteria,Chloroflexota,TK10,NA,NA,NA,NA
ASV_3518,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
ASV_3519,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus,NA
ASV_3520,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,sp.
ASV_3521,Bacteria,Actinomycetota,Actinobacteria,Euzebyales,Euzebyaceae,NA,NA
ASV_3522,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,NA
ASV_3523,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,NA
ASV_3524,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_3525,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,NA,NA
ASV_3526,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,acnes
ASV_3527,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum
ASV_3528,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,variabilis
ASV_3529,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,cryohalolentis
ASV_3530,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,tibetensis
ASV_3531,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,aurantiacum
ASV_3532,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
ASV_3533,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,NA,NA
ASV_3534,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Cypionkella,NA
ASV_3535,Bacteria,Cyanobacteriota,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,NA,NA
ASV_3536,Bacteria,Chloroflexota,Chloroflexia,Thermobaculales,Thermobaculaceae,Thermobaculum,NA
ASV_3537,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV_3538,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASV_3539,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Scytonema UTEX 2349,NA
ASV_3540,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,luteus
ASV_3541,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
ASV_3542,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3543,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV_3544,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV_3545,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,capitis
ASV_3546,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Daejeonella,NA
ASV_3547,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_3548,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,casei
ASV_3549,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Pontixanthobacter,NA
ASV_3550,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV_3551,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV_3552,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,sp.
ASV_3553,Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Peptoniphilus,obesi
ASV_3554,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV_3555,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tautonia,NA
ASV_3556,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_3557,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA
ASV_3558,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3559,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,sp.
ASV_3560,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,xylanexedens
ASV_3561,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Flavimaricola,NA
ASV_3562,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3563,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV_3564,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,AKIW781,NA,NA
ASV_3565,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV_3566,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,Aquipuribacter,NA
ASV_3567,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Lawsonella,NA
ASV_3568,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_3569,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_3570,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
ASV_3571,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Rhodothermaceae,NA,NA
ASV_3572,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,sp.
ASV_3573,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,NA
ASV_3574,Bacteria,Chloroflexota,Anaerolineae,Ardenticatenales,Ardenticatenaceae,NA,NA
ASV_3575,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,NA
ASV_3576,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9 marine group,NA,NA
ASV_3577,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA
ASV_3578,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_3579,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,sp.
ASV_3580,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,agilis
ASV_3581,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,tegetincola
ASV_3582,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Amaricoccus,NA
ASV_3583,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3584,Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Anaerococcus,NA
ASV_3585,Bacteria,Bacillota,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,parvula
ASV_3586,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,palustris
ASV_3587,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,A21b,NA,NA
ASV_3588,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_3589,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Piscinibacter,sp. Se1Pw 
ASV_3590,Bacteria,Actinomycetota,Actinobacteria,Euzebyales,Euzebyaceae,Euzebya,NA
ASV_3591,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Anditalea,NA
ASV_3592,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Amaricoccus,NA
ASV_3593,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,furvisabuli
ASV_3594,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,NA
ASV_3595,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Psychroglaciecola,NA
ASV_3596,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,sp.
ASV_3597,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,sp. B1116
ASV_3598,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,acnes
ASV_3599,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,flava
ASV_3600,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhapis,NA
ASV_3601,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseococcus,NA
ASV_3602,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_3603,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,NA,NA
ASV_3604,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3605,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3606,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_3607,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,NA
ASV_3608,Bacteria,Cyanobacteriota,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,NA,NA
ASV_3609,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,perflava
ASV_3610,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Iamiaceae,Aquihabitans,NA
ASV_3611,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASV_3612,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,frigidaquae
ASV_3613,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Calothrix PCC-6303,NA
ASV_3614,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,sp.
ASV_3615,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3616,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,NA
ASV_3617,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA
ASV_3618,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV_3619,Bacteria,Cyanobacteriota,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,NA
ASV_3620,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,flaccumfaciens
ASV_3621,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,rhizophila
ASV_3622,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,nosocomialis
ASV_3623,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,kristensenii
ASV_3624,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,sp.
ASV_3625,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Roseibacterium,NA
ASV_3626,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,NA
ASV_3627,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3628,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Tropicimonas-Psychromarinibacter,NA
ASV_3629,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV_3630,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASV_3631,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,aerophilus
ASV_3632,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
ASV_3633,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3634,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3635,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV_3636,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
ASV_3637,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Iamiaceae,Aquihabitans,NA
ASV_3638,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,acnes
ASV_3639,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nostoc PCC-73102,commune
ASV_3640,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV_3641,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_3642,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
ASV_3643,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,NA
ASV_3644,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,sp.
ASV_3645,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,NA,NA,NA
ASV_3646,Bacteria,Chloroflexota,Anaerolineae,Ardenticatenales,Ardenticatenaceae,NA,NA
ASV_3647,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,aggregatus
ASV_3648,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,sp.
ASV_3649,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Mesorhizobium,mediterraneum
ASV_3650,Bacteria,Bacillota,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Megasphaera,vaginalis
ASV_3651,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_3652,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,koreensis
ASV_3653,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium,sp. SO1 
ASV_3654,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sanguinis
ASV_3655,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3656,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3657,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Baekduia,NA
ASV_3658,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Pseudoxanthomonas,sp.
ASV_3659,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,hopiensis
ASV_3660,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,A21b,NA,NA
ASV_3661,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes,sp.
ASV_3662,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_3663,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Phyllobacterium,myrsinacearum
ASV_3664,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,MWH-CFBk5,NA,NA
ASV_3665,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus,qingshengii
ASV_3666,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_3667,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Midichloriaceae,Candidatus Jidaibacter,NA
ASV_3668,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
ASV_3669,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_3670,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Domibacillus,NA
ASV_3671,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,sp.
ASV_3672,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_3673,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,sp.
ASV_3674,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,NA
ASV_3675,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,sp.
ASV_3676,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,AKIW781,NA,NA
ASV_3677,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,NA,NA,NA
ASV_3678,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA
ASV_3679,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA
ASV_3680,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV_3681,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Sporosarcina,sp.
ASV_3682,Bacteria,Bacillota,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,micraerophilus
ASV_3683,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_3684,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3685,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Luteimonas,sp.
ASV_3686,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3687,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,acnes
ASV_3688,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus,qingshengii
ASV_3689,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_3690,Bacteria,Bdellovibrionota,Oligoflexia,053A03-B-DI-P58,NA,NA,NA
ASV_3691,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_3692,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,sp. Ri2Pt 
ASV_3693,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,wuhouensis
ASV_3694,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Arenimonas,sp.
ASV_3695,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_3696,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,NA
